image_id,label_id
765,14 17 53 78 79 106 111 192 226 
766,53 106 153 164 190 222 
767,15 66 135 137 176 
768,49 53 106 138 164 
769,17 49 53 105 106 111 148 
770,19 44 48 66 180 184 186 194 
771,17 40 59 66 151 165 184 222 
772,53 66 171 175 184 193 210 222 
773,53 106 138 153 164 190 
774,17 20 62 66 133 137 153 155 164 171 184 222 
775,17 49 66 105 126 200 224 
776,66 76 100 111 132 137 138 148 176 
777,17 20 47 66 99 105 137 153 171 
778,17 36 49 62 66 105 153 184 224 
779,40 66 165 184 
780,17 49 105 106 183 198 
781,17 53 66 105 153 222 
782,17 53 106 153 164 184 190 222 
783,66 70 111 115 137 176 189 
784,2 17 20 44 47 62 66 85 171 180 184 
785,66 88 105 137 138 153 
786,7 17 20 66 98 171 175 184 222 
787,17 20 62 66 131 137 153 171 184 222 
788,20 66 98 171 175 184 216 
789,7 18 55 56 66 98 153 164 184 222 
790,20 47 66 105 137 153 171 176 222 
791,17 20 47 66 105 137 153 164 176 222 
792,17 36 44 66 133 153 164 171 184 
793,18 44 66 70 153 164 184 
794,20 62 66 74 137 153 171 176 184 210 
795,32 66 97 105 126 224 226 
796,17 66 79 119 176 222 
797,17 53 66 153 184 222 
798,17 20 66 137 148 171 184 
799,17 53 66 137 153 171 184 193 
800,17 19 66 70 111 131 148 164 184 222 226 
801,17 18 44 66 70 98 153 164 184 222 
802,19 36 62 66 133 137 153 171 184 210 
803,53 106 212 222 
804,18 44 66 85 98 153 164 184 
805,17 59 106 111 
806,17 36 44 49 62 66 105 153 184 
807,14 55 66 87 98 153 171 184 222 
808,17 66 98 128 153 171 222 
809,49 53 106 138 153 164 190 222 
810,17 51 66 99 180 186 
811,19 36 53 66 105 153 184 
812,17 62 66 150 
813,17 26 49 53 66 73 79 91 105 106 143 
814,20 47 66 105 111 137 153 176 
815,18 19 44 49 66 131 135 153 164 184 
816,44 62 66 85 155 171 175 184 214 222 
817,17 19 44 66 70 105 111 
818,18 44 49 66 105 128 155 222 
819,17 20 62 66 105 131 137 214 
820,15 66 135 137 176 
821,17 49 53 61 105 106 148 222 
822,20 47 62 66 131 153 171 184 210 
823,17 62 66 98 105 133 153 184 
824,17 66 105 111 117 131 184 222 
825,17 19 36 53 62 66 105 117 153 184 226 
826,17 22 66 196 
827,17 66 105 131 
828,49 53 66 106 153 164 184 190 222 
829,17 65 66 73 105 
830,17 53 66 79 88 105 153 222 
831,17 20 47 66 137 153 171 222 
832,56 66 137 171 175 176 184 193 210 222 
833,19 49 59 66 171 217 
834,66 100 111 137 176 
835,17 26 49 53 65 66 73 105 143 148 222 226 
836,17 66 91 99 166 218 
837,18 44 49 66 101 105 138 
838,53 106 111 137 153 164 190 
839,15 66 135 137 176 
840,17 49 70 105 106 111 183 
841,20 66 98 105 142 205 
842,11 18 44 66 70 105 111 153 164 184 222 
843,36 53 66 111 137 153 164 184 222 
844,14 66 72 98 105 153 164 184 222 
845,17 53 66 95 137 171 176 210 
846,25 39 99 106 
847,49 53 66 105 153 164 184 222 
848,17 36 62 66 153 171 184 210 
849,44 66 70 111 171 184 188 226 
850,17 26 49 53 65 66 73 79 105 143 222 
851,66 137 138 153 171 176 189 
852,17 66 88 105 137 138 153 
853,17 18 53 66 105 153 164 184 222 
854,19 49 59 66 91 105 
855,36 62 66 137 153 171 184 
856,17 20 62 66 98 105 184 222 
857,44 62 66 79 105 184 214 
858,17 53 78 105 106 171 193 210 222 
859,17 44 66 95 105 137 184 214 
860,53 66 98 119 142 
861,28 34 53 79 106 111 
862,17 52 66 164 171 214 
863,20 62 66 75 111 137 153 171 184 210 
864,15 66 70 111 115 131 137 176 189 
865,17 44 66 98 105 110 153 184 
866,17 66 98 103 142 171 175 214 
867,62 66 98 105 153 164 184 222 
868,17 66 87 98 131 148 197 212 222 
869,15 17 66 111 115 137 176 189 
870,53 88 105 137 138 153 
871,17 49 66 91 105 106 126 224 
872,17 18 44 55 66 98 144 148 171 175 184 193 210 222 
873,66 98 150 171 180 186 203 220 222 
874,15 66 135 137 176 
875,17 19 106 115 148 176 222 226 
876,19 53 66 109 153 164 184 
877,17 66 98 103 110 114 171 175 214 
878,14 66 137 164 171 184 214 222 
879,66 70 79 95 111 137 171 175 184 
880,17 20 62 66 137 153 171 184 210 
881,17 20 53 62 66 116 137 164 181 184 222 
882,53 106 138 153 164 190 
883,19 53 106 115 176 212 
884,17 26 49 53 91 105 106 143 205 222 
885,15 66 111 115 131 137 176 189 
886,66 111 142 184 
887,36 62 66 105 131 133 137 148 153 184 
888,17 49 53 106 136 164 190 
889,17 26 49 53 65 73 91 105 106 143 222 
890,53 88 105 106 138 153 
891,17 19 49 53 78 105 106 183 214 
892,17 20 47 66 99 153 171 
893,5 93 105 106 137 153 164 176 
894,66 97 105 153 181 205 
895,19 48 66 139 180 186 194 203 
896,17 19 20 62 66 137 171 178 184 
897,17 19 78 88 105 148 153 222 226 
898,53 66 105 121 138 153 
899,66 95 111 137 153 171 176 184 210 222 
900,66 98 103 114 171 175 214 222 
901,20 66 70 95 105 111 137 184 214 222 
902,66 91 99 166 
903,32 66 73 97 105 224 
904,18 19 59 62 66 105 133 140 155 164 184 
905,44 66 153 164 171 184 
906,10 15 66 111 115 137 176 180 189 
907,17 66 98 103 110 114 171 175 214 
908,14 17 66 70 97 105 141 153 
909,20 62 66 70 111 137 171 184 222 
910,17 66 105 117 183 226 
911,62 66 98 105 184 188 214 222 
912,17 53 66 222 
913,51 66 111 158 180 186 
914,51 66 158 180 222 
915,18 53 66 153 164 184 190 222 
916,66 74 111 137 138 144 171 176 184 193 
917,52 66 105 148 
918,20 62 66 74 137 153 171 176 184 210 
919,17 20 47 62 66 101 105 137 153 176 
920,17 19 49 78 105 106 111 126 183 224 
921,18 44 66 70 105 153 184 222 
922,17 20 47 62 66 137 153 164 171 
923,17 19 66 100 176 
924,17 49 78 105 106 126 224 
925,49 53 105 106 
926,66 98 180 186 203 220 222 
927,18 44 66 79 128 153 155 164 184 222 
928,17 53 66 105 138 153 222 228 
929,53 74 88 105 113 137 138 153 
930,17 49 53 78 106 153 164 190 222 
931,17 53 106 138 153 164 190 
932,17 20 47 66 137 153 171 176 222 
933,52 66 132 133 164 214 222 
934,17 53 66 105 106 153 222 
935,17 19 53 78 88 105 106 148 205 
936,17 44 62 66 110 133 153 171 184 
937,17 20 62 66 97 105 131 153 184 205 222 
938,17 53 62 66 105 137 153 164 184 190 
939,17 53 56 66 105 137 153 222 
940,7 17 44 66 95 137 171 175 184 
941,17 49 53 105 106 153 
942,49 53 106 138 153 164 184 190 222 
943,36 44 62 66 85 153 164 171 184 222 
944,17 37 53 78 106 
945,17 49 53 105 106 214 222 
946,17 19 106 115 176 181 187 222 
947,17 49 91 105 106 205 
948,19 40 59 66 151 165 
949,66 70 111 127 133 137 170 171 176 184 
950,17 20 47 66 98 105 137 153 171 222 
951,17 20 53 62 66 78 153 164 171 184 210 222 
952,19 20 36 62 66 137 153 164 184 
953,14 17 66 78 97 105 141 153 
954,17 18 53 66 105 148 153 164 184 222 
955,19 59 92 106 151 
956,18 49 53 63 66 102 105 153 164 184 222 
957,17 19 49 53 78 105 106 111 131 148 222 226 
958,66 70 100 111 137 138 176 
959,17 66 105 126 148 200 205 224 
960,17 66 103 171 175 
961,53 66 85 105 138 153 222 
962,59 66 106 
963,17 49 78 88 105 106 
964,14 17 19 66 115 119 176 
965,66 137 138 153 171 176 184 189 210 
966,53 82 137 153 164 190 
967,53 138 153 164 184 190 
968,17 20 44 62 66 98 133 164 171 184 214 
969,17 49 91 99 105 106 111 143 
970,17 66 98 119 171 175 214 222 
971,19 36 44 53 62 66 153 164 171 184 222 
972,19 44 66 105 111 184 
973,53 66 70 142 153 164 184 190 
974,20 62 66 101 105 116 137 184 
975,19 36 44 62 66 70 105 111 117 137 184 214 226 
976,48 66 139 142 159 171 180 186 194 203 
977,17 18 53 66 98 153 164 184 222 
978,17 19 66 98 103 110 114 171 175 214 
979,32 66 75 105 111 137 
980,66 137 138 144 171 176 193 
981,19 59 66 100 101 137 176 
982,17 25 99 106 
983,17 20 47 53 62 66 101 105 137 153 176 
984,7 17 53 66 119 171 175 222 
985,20 62 66 98 153 164 184 
986,17 49 91 99 105 106 111 143 
987,25 49 91 99 105 106 111 
988,17 25 49 91 99 105 106 111 143 
989,17 49 53 78 106 136 164 190 222 
990,17 66 98 103 110 114 148 171 175 214 
991,17 20 53 62 66 105 137 148 
992,17 49 66 105 183 214 222 
993,17 18 53 66 105 137 164 181 184 222 
994,19 36 62 66 105 133 137 153 164 181 184 
995,17 53 66 105 135 137 153 222 
996,19 20 36 53 62 66 105 132 137 153 184 
997,66 137 138 144 171 176 193 
998,66 74 95 111 137 138 171 176 210 
999,17 19 66 105 117 131 183 222 226 
1000,49 53 106 136 164 
1001,66 79 97 105 153 
1002,49 53 79 106 164 190 214 
1003,17 19 20 47 53 66 105 154 164 166 184 
1004,17 36 43 44 66 137 171 181 184 210 222 
1005,17 18 49 53 66 164 184 190 214 222 
1006,66 70 114 131 167 171 175 184 214 
1007,15 66 135 137 176 
1008,17 20 62 66 101 105 137 153 164 176 
1009,17 66 98 114 131 171 175 214 222 
1010,17 49 53 106 136 164 222 
1011,17 18 44 66 164 184 214 
1012,2 36 53 62 66 78 105 116 137 184 222 
1013,14 66 97 105 153 226 
1014,49 65 73 91 99 105 106 143 
1015,66 98 114 164 171 175 184 214 222 
1016,62 66 72 171 184 222 
1017,19 40 59 106 151 
1018,53 106 212 222 
1019,15 66 70 111 115 137 176 189 
1020,19 59 66 92 151 169 
1021,40 66 165 184 
1022,31 37 40 53 106 
1023,19 59 66 133 170 184 
1024,52 67 105 113 142 
1025,19 40 53 102 106 
1026,53 106 212 
1027,17 19 106 115 148 176 212 222 226 
1028,17 18 53 66 153 164 184 222 
1029,66 74 88 105 137 138 153 
1030,66 111 137 171 176 184 
1031,19 59 66 92 151 169 
1032,17 53 153 164 193 226 
1033,17 49 66 78 105 126 207 224 
1034,53 66 119 131 
1035,17 49 53 91 105 106 126 205 
1036,17 20 47 66 105 122 137 171 176 222 
1037,66 100 111 137 138 176 
1038,49 66 73 105 126 148 200 224 
1039,65 66 73 79 105 126 224 
1040,17 66 98 103 110 114 171 175 214 
1041,66 100 111 137 138 176 222 
1042,17 66 87 98 103 171 175 214 222 
1043,17 20 62 66 99 137 153 171 
1044,36 62 66 111 137 171 184 
1045,18 44 66 98 105 153 164 184 226 
1046,15 66 135 137 176 
1047,53 66 105 153 184 190 222 
1048,17 66 133 153 159 171 184 203 
1049,66 87 99 131 179 221 
1050,17 53 106 153 164 190 
1051,44 48 66 131 133 154 171 180 184 186 194 203 
1052,17 20 47 66 105 137 148 176 
1053,17 36 43 66 131 137 171 184 222 
1054,17 20 62 66 131 137 171 184 
1055,18 44 49 53 66 70 105 111 164 184 
1056,18 44 66 98 153 164 184 222 
1057,66 111 131 137 171 176 189 
1058,17 20 62 66 111 137 171 184 214 222 
1059,17 26 53 65 66 73 79 105 143 222 
1060,17 26 49 53 65 66 73 91 105 106 143 222 
1061,17 19 66 171 175 184 214 
1062,32 66 78 97 105 224 
1063,17 52 66 73 164 222 
1064,53 66 111 131 137 153 164 184 190 199 
1065,17 32 66 78 97 105 
1066,17 49 53 78 105 106 205 222 
1067,66 119 123 180 
1068,17 53 56 66 171 175 184 193 210 222 
1069,17 36 44 66 137 148 171 175 184 214 222 
1070,17 66 98 103 110 175 222 
1071,17 20 62 66 137 171 184 222 
1072,18 66 105 131 184 
1073,17 20 47 62 66 87 137 171 
1074,17 53 66 105 153 164 184 222 
1075,53 66 115 119 177 
1076,17 20 21 66 95 99 105 110 153 
1077,17 20 66 105 137 153 170 181 184 222 
1078,18 44 53 66 153 164 171 184 210 222 
1079,15 66 111 115 131 137 176 189 
1080,66 74 88 105 137 138 153 
1081,49 91 99 105 106 111 
1082,17 53 106 153 164 190 
1083,53 66 109 153 164 184 190 222 
1084,17 66 78 100 137 176 227 
1085,53 106 212 222 
1086,17 66 88 105 222 
1087,17 26 53 65 66 73 105 143 222 
1088,15 66 101 111 115 137 176 189 
1089,17 66 87 98 103 171 175 214 
1090,17 53 106 
1091,17 25 29 91 99 106 111 
1092,66 105 131 153 224 
1093,17 18 66 105 135 153 205 
1094,17 53 106 153 164 190 
1095,15 66 111 115 137 176 184 189 
1096,17 20 47 62 66 137 154 171 184 214 
1097,17 66 88 105 138 153 
1098,19 36 66 78 101 131 148 164 167 171 184 214 226 
1099,49 53 105 106 153 222 
1100,18 44 66 70 105 153 184 
1101,17 49 53 78 105 106 148 183 214 
1102,17 20 62 66 101 105 137 153 176 222 
1103,17 53 78 106 
1104,17 20 47 62 66 79 98 105 153 
1105,18 44 66 98 105 153 222 
1106,17 19 20 66 137 142 148 154 159 171 214 222 
1107,17 20 47 52 66 105 153 
1108,66 74 88 105 137 138 153 
1109,19 59 92 106 151 
1110,53 66 74 88 105 111 137 138 153 
1111,53 106 111 153 171 190 193 210 217 
1112,66 88 105 137 138 153 
1113,17 59 66 151 169 222 226 
1114,49 66 70 105 111 137 183 
1115,66 137 144 171 176 184 193 222 
1116,19 49 59 106 111 171 217 
1117,17 26 49 53 66 73 105 131 143 222 
1118,66 137 138 144 171 176 193 
1119,17 20 53 62 66 78 105 137 153 
1120,17 66 184 222 
1121,17 49 53 78 106 136 164 190 222 
1122,53 66 111 137 153 171 175 184 193 210 217 
1123,17 66 78 97 105 153 164 
1124,52 65 66 73 171 
1125,17 20 47 66 111 171 184 210 
1126,7 53 66 78 137 171 175 184 193 210 
1127,17 66 119 123 180 
1128,20 52 66 101 164 171 180 210 
1129,31 40 106 111 
1130,17 53 66 100 153 164 184 222 
1131,17 20 53 66 97 105 181 205 222 
1132,17 18 53 55 66 72 78 87 98 153 164 166 184 222 
1133,17 20 53 62 66 105 137 164 
1134,17 66 100 137 138 176 222 
1135,17 20 62 66 98 105 137 184 214 
1136,53 66 78 105 153 
1137,15 66 111 115 135 137 176 180 181 
1138,14 17 53 66 98 111 131 196 222 
1139,17 18 19 53 66 131 137 148 153 164 184 190 222 
1140,17 49 53 105 106 222 
1141,53 66 137 171 175 184 193 210 217 222 
1142,17 40 59 66 159 165 
1143,17 19 53 66 78 100 148 216 
1144,66 71 154 158 180 184 186 
1145,18 44 49 66 105 131 184 214 
1146,66 111 137 138 153 171 176 184 193 210 
1147,17 20 62 66 98 171 184 222 
1148,17 49 66 91 99 105 143 
1149,17 20 21 66 95 105 137 214 222 
1150,17 28 49 91 105 106 
1151,40 59 66 151 164 165 184 
1152,17 36 66 75 111 132 148 164 184 
1153,17 20 53 62 66 105 137 148 205 
1154,17 53 81 106 
1155,62 66 137 153 171 176 184 210 
1156,17 49 53 61 105 106 222 
1157,66 137 153 171 176 184 189 210 
1158,17 20 62 66 137 153 171 176 184 210 
1159,17 66 77 99 124 168 
1160,49 53 66 76 79 105 106 132 
1161,17 20 47 62 66 137 148 171 180 184 
1162,53 105 106 214 
1163,51 66 79 98 111 158 180 186 
1164,66 88 105 137 138 153 
1165,52 66 148 171 
1166,66 78 105 141 
1167,36 62 66 76 105 132 133 137 148 153 184 
1168,19 20 62 66 101 105 111 137 153 184 
1169,17 66 87 98 103 110 171 175 214 
1170,17 62 66 133 137 153 171 184 222 
1171,66 137 138 153 171 176 184 189 
1172,18 44 66 79 85 153 164 184 222 
1173,17 25 27 39 99 106 
1174,17 53 66 105 153 190 
1175,36 44 62 66 70 138 153 164 171 184 
1176,17 66 97 105 153 
1177,66 79 105 126 207 224 
1178,17 18 19 44 66 79 111 117 131 142 148 153 171 184 222 226 
1179,17 19 49 53 105 106 153 
1180,17 66 105 131 137 183 214 222 226 
1181,44 62 66 70 105 111 137 153 184 226 
1182,56 66 111 133 137 153 170 171 176 184 
1183,17 66 100 137 138 176 181 222 228 
1184,17 30 66 105 224 
1185,36 44 66 70 153 171 184 
1186,17 19 53 66 105 153 
1187,17 53 78 91 105 106 209 
1188,14 17 19 32 66 78 97 105 214 
1189,17 49 66 91 101 105 183 214 
1190,17 21 66 89 98 103 110 115 
1191,17 18 44 66 153 171 175 184 222 
1192,17 36 53 62 66 70 137 153 171 184 222 
1193,17 66 135 137 176 184 189 
1194,17 18 53 66 98 131 153 164 184 222 
1195,17 18 66 78 98 105 141 153 222 
1196,17 53 106 138 153 164 190 
1197,17 53 66 115 131 176 
1198,20 66 71 154 158 171 184 191 194 214 
1199,19 20 66 111 137 142 171 184 
1200,2 20 62 66 78 105 153 
1201,17 49 53 106 153 164 190 222 
1202,49 53 91 105 106 111 126 
1203,36 44 66 133 148 153 164 171 184 
1204,49 53 91 105 106 111 
1205,7 53 56 66 78 171 175 184 193 210 222 
1206,49 66 75 105 111 148 153 184 
1207,37 53 106 111 
1208,17 18 44 53 56 66 105 116 137 166 175 184 222 
1209,19 20 62 66 105 135 137 153 
1210,17 49 53 78 79 88 105 106 222 
1211,17 37 53 66 106 
1212,17 18 19 44 66 79 98 153 171 184 193 
1213,19 20 47 62 66 137 153 171 176 184 
1214,17 53 78 106 164 190 214 222 
1215,66 100 111 137 138 176 
1216,44 66 71 131 171 184 
1217,17 20 47 62 66 98 105 205 
1218,15 66 135 137 176 
1219,17 53 66 135 153 164 184 222 
1220,17 19 53 66 78 79 137 148 154 164 184 214 
1221,17 78 105 106 126 224 
1222,66 74 88 105 138 153 
1223,17 53 78 88 105 106 205 
1224,17 20 66 98 137 153 164 171 184 222 
1225,17 18 66 98 105 153 222 
1226,66 137 138 144 171 176 193 
1227,53 66 78 105 153 
1228,17 18 53 66 105 153 222 
1229,17 36 62 66 137 171 184 214 222 
1230,17 20 62 66 98 153 164 184 
1231,17 20 62 66 98 105 184 214 222 
1232,17 49 53 78 105 106 164 214 222 
1233,7 18 66 101 105 137 153 
1234,17 36 62 66 78 98 105 153 184 
1235,17 20 62 66 137 180 222 
1236,17 49 53 78 105 106 111 183 214 
1237,66 74 100 111 137 138 142 176 
1238,53 66 153 171 184 193 222 
1239,66 97 105 153 
1240,17 20 21 66 95 105 137 214 222 
1241,19 59 66 151 169 
1242,17 66 111 115 137 171 176 184 189 214 
1243,17 49 62 66 105 133 137 
1244,19 49 53 61 105 106 222 
1245,17 51 66 98 148 158 175 180 186 
1246,17 66 87 98 103 110 171 175 214 
1247,17 20 47 62 66 105 137 153 176 222 
1248,17 19 49 53 78 106 136 164 222 
1249,19 49 97 105 106 141 205 
1250,17 20 47 62 66 105 110 137 153 
1251,17 53 62 66 111 133 137 153 171 181 184 210 222 
1252,10 15 19 66 72 115 137 176 189 
1253,15 66 111 115 137 176 189 
1254,36 44 66 70 111 137 148 153 171 184 
1255,66 105 133 153 164 184 
1256,19 36 44 62 66 133 153 171 184 222 
1257,17 36 53 62 66 79 105 153 184 
1258,17 66 89 115 
1259,20 47 62 66 101 137 153 164 171 184 
1260,19 49 53 61 105 106 222 
1261,66 91 105 137 153 
1262,17 19 32 66 79 91 105 148 
1263,28 34 53 79 106 111 
1264,17 53 106 171 193 210 217 222 
1265,17 53 106 153 164 190 
1266,18 66 79 98 153 164 184 222 
1267,19 59 92 106 151 
1268,17 18 44 53 66 153 164 171 184 210 222 
1269,17 39 99 106 
1270,17 56 66 137 171 175 184 193 205 222 
1271,66 98 103 114 148 171 175 184 214 
1272,17 66 98 103 110 114 142 171 175 214 
1273,49 53 79 91 105 106 
1274,17 66 89 98 110 131 142 148 196 222 
1275,17 66 89 98 110 131 196 222 
1276,66 98 114 131 171 175 214 
1277,53 66 79 171 184 193 194 210 
1278,17 18 44 66 85 153 164 184 222 
1279,66 88 105 137 138 153 
1280,66 88 105 137 138 153 
1281,17 66 133 148 170 
1282,4 17 53 78 105 106 153 
1283,36 44 53 62 66 70 153 171 184 210 222 
1284,17 53 78 81 106 
1285,17 66 73 105 224 
1286,17 25 49 91 99 105 106 111 
1287,17 37 66 131 222 
1288,17 37 53 66 81 
1289,53 88 105 106 153 
1290,66 71 98 148 150 171 180 186 203 220 
1291,17 19 26 53 66 73 105 143 148 222 226 
1292,15 66 135 137 176 
1293,17 51 66 70 148 158 180 186 
1294,53 66 153 164 184 190 222 
1295,19 36 44 66 79 133 171 184 
1296,53 106 111 138 153 164 184 190 
1297,17 49 53 91 105 106 
1298,49 53 106 153 164 190 
1299,25 66 91 99 111 218 
1300,19 51 66 70 158 180 186 
1301,9 20 62 66 115 137 171 176 178 222 
1302,49 53 106 138 153 164 190 222 
1303,52 67 105 113 121 153 228 
1304,17 19 32 66 97 105 
1305,17 20 47 62 66 105 137 176 214 222 
1306,97 105 106 141 214 
1307,17 49 53 61 105 106 
1308,66 99 
1309,17 20 62 66 70 98 137 153 164 171 184 222 
1310,15 66 135 137 176 
1311,17 36 44 62 66 105 133 137 153 164 184 222 
1312,17 18 44 49 66 105 153 160 
1313,19 36 44 66 133 154 171 184 214 
1314,40 59 66 151 165 
1315,2 44 66 148 154 171 180 184 186 203 222 
1316,20 36 62 66 98 105 148 153 184 
1317,66 100 111 137 138 176 
1318,17 66 111 115 137 171 176 184 189 222 
1319,15 66 135 137 176 
1320,17 19 66 115 137 176 189 
1321,17 19 32 78 97 105 106 214 226 
1322,14 17 51 66 
1323,52 66 148 171 180 
1324,19 26 49 53 91 105 106 143 222 
1325,17 53 105 106 138 153 190 
1326,17 18 53 62 66 98 105 148 153 164 178 184 
1327,17 66 89 115 137 138 
1328,17 51 66 111 148 158 180 186 
1329,17 26 49 53 91 105 106 111 143 205 
1330,17 66 133 153 170 
1331,14 32 66 87 97 105 131 153 
1332,19 66 133 135 153 164 171 184 
1333,17 20 62 66 137 171 184 214 222 
1334,17 66 87 98 103 110 164 171 175 222 
1335,17 66 98 103 114 148 171 175 214 
1336,17 19 66 78 79 105 133 137 148 154 170 222 
1337,66 79 146 
1338,17 49 78 91 99 105 106 111 148 222 
1339,2 17 44 48 66 148 171 180 184 186 222 
1340,17 62 66 78 79 105 184 
1341,17 66 99 100 
1342,18 44 55 66 98 105 116 164 166 184 222 
1343,66 100 111 137 138 176 
1344,9 20 62 66 137 153 171 176 
1345,17 53 66 138 153 164 184 190 222 
1346,53 66 98 131 212 
1347,19 53 78 105 106 214 
1348,17 19 49 53 61 105 106 132 222 
1349,17 53 66 78 100 
1350,10 15 66 111 115 137 176 180 189 
1351,17 51 66 158 180 186 
1352,17 53 81 106 
1353,36 53 66 78 102 153 164 184 
1354,66 105 111 133 137 148 164 170 184 222 
1355,53 66 78 88 105 153 
1356,49 53 105 106 153 222 
1357,17 36 44 66 153 171 184 
1358,17 36 53 66 153 164 181 184 222 
1359,17 40 59 66 151 165 184 222 
1360,20 62 66 111 137 153 171 176 184 210 
1361,15 66 135 137 176 189 
1362,19 59 106 151 169 222 
1363,17 53 66 88 105 141 153 222 
1364,17 62 66 98 153 171 184 222 
1365,17 66 98 103 114 171 175 214 222 
1366,2 17 62 66 85 137 153 171 184 222 
1367,53 74 88 105 106 111 153 
1368,40 66 70 111 137 165 184 
1369,36 49 53 66 70 105 153 184 
1370,17 20 47 66 137 154 159 171 214 222 
1371,17 66 
1372,19 59 66 92 151 169 
1373,44 66 95 171 175 184 214 222 
1374,17 20 62 66 98 148 153 171 184 
1375,17 36 44 62 66 153 171 184 222 
1376,17 53 66 70 105 171 184 214 222 
1377,17 66 78 97 105 141 205 
1378,18 53 66 153 164 184 190 222 
1379,15 66 135 137 176 
1380,36 53 66 78 131 153 171 184 210 222 
1381,17 53 78 88 105 106 153 
1382,17 18 44 66 148 155 164 166 171 175 184 222 
1383,7 20 66 79 95 137 171 184 
1384,17 66 97 184 222 
1385,17 53 78 106 153 171 193 210 211 217 222 
1386,53 101 106 138 153 164 190 
1387,17 36 53 66 137 153 164 184 222 
